order_id,order_created_date,gmv_initial,initial_gross_profit,final_gross_profit
685004331a746cd919b88392,2025-06-13,9909.47,990.95,990.95
6859ae137c220eea27cef25f,2025-06-13,2642.03,264.20,264.20
68599e77d39826ace0b992ad,2025-06-18,1383.75,138.38,138.38
68599ac62b3917db974c2259,2025-06-18,835.7,83.57,83.57
68599f2eded35236333f4ff0,2025-06-18,853.55,85.36,85.36
68599fd873242682e5cd9ccb,2025-06-18,616.76,61.68,61.68
685af840f0754a31f77b8d9e,2025-06-19,654.59,65.46,65.46
685e5bd196852ee6ea3cd4c1,2025-06-20,899.1,89.91,89.91
6859a734aecb56d3a3e6f31b,2025-06-20,2452.64,245.26,245.26
6859a1557c220eea27cc8a1e,2025-06-20,1837.84,183.78,183.78
6859b39aded3523633430eb8,2025-06-20,1228.42,122.84,122.84
6859a07c7c220eea27cc5f64,2025-06-20,6000.36,600.04,600.04
6859aa1b2b3917db974f4e25,2025-06-20,801.46,80.15,80.15
6859b9daaecb56d3a3eabf2d,2025-06-20,532.6,53.26,53.26
6859a3f07c220eea27ccfa67,2025-06-20,2726.23,272.62,272.62
6859a29573242682e5ce1a1c,2025-06-20,681.6,68.16,68.16
685aea69488abb3b2ea079c4,2025-06-20,1508.93,150.89,150.89
6855aecb8849dfaf799ed2b3,2025-06-20,491.07,49.11,49.11
685d7e0e890e8dc35108d4ca,2025-06-20,413.11,41.31,41.31
6859af1c7c220eea27cf1eda,2025-06-20,146.45,14.64,14.64
6859bcf2d39826ace0c1d9dd,2025-06-21,1639.75,163.97,163.97
6856bb014edd4565bf09b597,2025-06-21,198.19,19.82,19.82
6859b6c0d39826ace0c0422c,2025-06-22,1451.91,145.19,145.19
685ae5a0603432230b008241,2025-06-22,802.54,80.25,80.25
6859afef5eace087826fffb3,2025-06-23,1836.07,183.61,183.61
685af063488abb3b2ea1f831,2025-06-23,1081.24,108.12,108.12
685af63176afe893dcf3deba,2025-06-23,1468.85,146.89,146.89
685d7add890e8dc35107b69e,2025-06-23,210.38,21.04,21.04
685d80292200fcc39a3ba996,2025-06-23,978.4,97.84,97.84
685d835241ac63cd7afb2aaa,2025-06-23,917.81,91.78,91.78
685aef973f00d89f30b58fed,2025-06-23,813.43,81.34,81.34
685d80af2200fcc39a3bdbef,2025-06-23,578.95,57.89,57.89
6858712c4edd4565bf09b6c1,2025-06-23,4713.71,471.37,471.37
685aecf968e5c4f5504c77a2,2025-06-23,4041.2,404.12,404.12
685d7f5c96852ee6eafa7924,2025-06-23,1315.06,131.51,131.51
685d79452200fcc39a393efa,2025-06-23,5022.47,502.25,502.25
6859765c34d72319772d72e8,2025-06-23,1497.28,149.73,149.73
685d76932200fcc39a3857b2,2025-06-23,555.35,55.54,55.54
68536479e72c2f05c055a77c,2025-06-24,32073.41,1240.00,1240.00
685e3b2dcf827ae29cd40b26,2025-06-24,4378.38,437.84,437.84
685d84a1890e8dc3510b6c06,2025-06-24,1373.05,137.31,137.31
685e402d2200fcc39a731a12,2025-06-24,421.42,42.14,42.14
685e334941ac63cd7a2dc41b,2025-06-24,295.64,29.56,29.56
685adb223295eac34478a2d4,2025-06-24,1689.11,168.91,168.91
685d86e495b08a50174d7b9b,2025-06-24,634.85,63.48,63.48
685e452328837e3bda1c9cfa,2025-06-24,197.38,19.74,19.74
685b180a2202be0a69d9144c,2025-06-24,1045.45,104.55,104.55
685c3e1bb7350d8907c58006,2025-06-25,44065.55,1656.50,1656.50
685e494f890e8dc35158358a,2025-06-25,1278.4,127.84,127.84
685e3cb4cf827ae29cd474fe,2025-06-25,1752.6,175.26,175.26
685e47b82200fcc39a7541c3,2025-06-25,1081.09,108.11,108.11
685e68adcf827ae29ce0f628,2025-06-25,583.64,58.36,58.36
685e471541ac63cd7a334530,2025-06-25,354.55,35.45,35.45
685c51207c6e6a0b2d30f040,2025-06-25,2205.08,220.51,220.51
685e8a40313582bf8731d77f,2025-06-25,265.31,26.53,26.53
685e4ae0cf827ae29cd90c33,2025-06-26,505.28,50.53,50.53
685e4a652200fcc39a7609e5,2025-06-26,429.04,42.90,42.90
685e8b3397ec2b25ca9cbcb6,2025-06-26,1277.45,127.75,127.75
685e4b1628837e3bda1f551d,2025-06-26,439.27,43.93,43.93
685e5a4228837e3bda242bdb,2025-06-26,3366.36,336.64,336.64
685e5af4890e8dc3515d1666,2025-06-26,487.11,48.71,48.71
685e4b8e9c72600061537baf,2025-06-26,302.72,30.27,30.27
685e8fe8ceb9cdda596dbbfc,2025-06-26,767.91,76.79,76.79
685e4cb09c7260006153cfff,2025-06-26,759.31,75.93,75.93
685e4c23890e8dc351590990,2025-06-26,650.99,65.10,65.10
685daa190aeb1df14ebb4883,2025-06-27,47901.46,1365.00,1365.00
684c6213fc605fd84c3416ca,2025-06-27,145439.15,-9905.05,-9905.05
685c0b86d584cc4a3e6537bf,,360.3,36.03,36.03
685da7c9be75bc81a804222f,,479.52,47.95,47.95
685d991900ed0c6ddb26ae41,,63.17,6.32,6.32
685efe12a805c44d42986905,,606.7,60.67,60.67
68627c49fb81d0755eed92dd,2025-06-27,4780.04,478.00,478.00
6862740c90979c8d89f6a85b,2025-06-27,2701.63,270.16,270.16
6862812969c27e266124a50e,2025-06-27,1696.55,84.83,84.83
686274f245ac950593cf6163,2025-06-27,7301.82,365.09,365.09
686279850c74107a60bcce3b,2025-06-27,655.47,65.55,65.55
685efe12a805c44d42986905,2025-06-27,3324.09,332.41,332.41
686273090c74107a60bb0593,2025-06-27,610.49,30.52,30.52
68627dbda19abcb8a87d1317,2025-06-27,398.54,39.85,39.85
68627e415ea02a621d71c90f,2025-06-27,2688.51,134.43,134.43
68627d625ea02a621d719a04,2025-06-27,779.93,77.99,77.99
68627ed269c27e2661242c3c,2025-06-27,4119.96,206.00,206.00
6863d023329f20edfbfe6cda,2025-06-27,3338.41,333.84,333.84
685f0406a805c44d42986923,2025-06-27,9501.94,475.10,475.10
6863b868a92a772bbb11a8fb,2025-06-27,1471.8,147.18,147.18
6863b81286862883abd2dd71,2025-06-27,2486.4,248.64,248.64
6865617eee34cf56af2d8d2b,2025-06-27,6817.61,0.00,0.00
6863bb74a23bd637dbf3f20e,2025-06-27,273.77,27.38,27.38
685ede58574667fb52b6fbbc,2025-06-27,5024.82,251.24,251.24
6863b6b1329f20edfbf8d831,2025-06-27,3472.51,173.63,173.63
6862bd1f7131ebe6715ad2c8,2025-06-28,3641.22,182.06,182.06
6863cf7cee51eab9e0646365,2025-06-28,593.94,29.70,29.70
685c13041ed875ecd9188f7b,2025-06-30,22105.38,1019.90,1019.90
6863c18b329f20edfbfb7b4a,2025-06-30,1634.22,163.42,163.42
6863cf1ca23bd637dbf9e223,2025-06-30,2059.37,102.97,102.97
686673608e5b9ec09a4ebd81,2025-06-30,1584.53,158.45,158.45
6862f30c57df93b794c5cc6c,2025-06-30,1450.99,145.10,145.10
6862f562400cdbcd531f2597,2025-06-30,1223.43,61.17,61.17
6863b8ce86862883abd33736,2025-06-30,531.51,53.15,53.15
6863c1e0f06ccf2b10ec2ca5,2025-06-30,666.58,66.66,66.66
6863b91f329f20edfbf978cc,2025-06-30,667.02,33.35,33.35
6863c72fa23bd637dbf74c79,2025-06-30,1294.03,64.70,64.70
6863d086f06ccf2b10ef0d6b,2025-06-30,678.1,33.90,33.90
6862f22f400cdbcd531f257e,2025-06-30,573.8,57.38,57.38
6866732bee34cf56af67c5e5,2025-06-30,480.11,48.01,48.01
6862ea70abc26812822b1a43,2025-06-30,392.98,39.30,39.30
6862d2990b9fa2f9a7cf52de,2025-06-30,1758.59,175.86,175.86
68504779949838111cdcdc78,2025-06-11,4997.6,249.88,249.88
6852a7dc77fba8afc4a54a1a,2025-06-17,1077.7,53.89,53.89
685aea69488abb3b2ea079c4,2025-06-20,1508.93,75.45,75.45
685d835241ac63cd7afb2aaa,2025-06-23,917.81,45.89,45.89
6858712c4edd4565bf09b6c1,2025-06-23,4713.71,235.69,235.69
685d76932200fcc39a3857b2,2025-06-23,555.35,55.54,55.54
685e9202ceb9cdda596e7301,2025-06-25,991.56,99.16,99.16
6862803dfb81d0755eee459e,2025-06-26,418.69,41.87,41.87
685e5a4228837e3bda242bdb,2025-06-26,3366.36,168.32,168.32
685e92bb89f587a1a01dfb08,2025-06-26,919.42,91.94,91.94
685da7c9be75bc81a804222f,2025-06-26,2643.44,132.17,132.17
685e4cb09c7260006153cfff,2025-06-26,759.31,37.97,37.97
685e4c23890e8dc351590990,2025-06-26,650.99,32.55,32.55
6862812969c27e266124a50e,2025-06-27,1696.55,84.83,84.83
686279850c74107a60bcce3b,2025-06-27,655.47,65.55,65.55
6865617eee34cf56af2d8d2b,2025-06-27,6817.61,0.00,0.00
685c13041ed875ecd9188f7b,2025-06-30,22105.38,1019.90,1019.90
686670255179d69a007a4058,2025-07-01,899.28,89.93,89.93
68669c5b359c99f83f4ebd68,2025-07-01,607.41,60.74,60.74
68641a5f6cc9ab5e7ea6ce09,2025-07-01,4083.02,408.30,408.30
686676f54bf8f9dbb312c86d,2025-07-01,9823.15,982.32,982.32
6863bb44329f20edfbf9fdc9,2025-07-01,2782.13,278.21,278.21
686680685179d69a007c5f7e,2025-07-01,2359.11,235.91,235.91
6867d0c9abbb89dc5c461be5,2025-07-02,680.25,68.03,68.03
6867d00dd4c4148e345b9ba4,2025-07-02,206.09,30.91,30.91
6836c60ebbad2b945a816785,2025-05-23,5059.7,252.99,252.99
6846ec5823e9ab8f772413fd,2025-05-23,1590.62,79.53,79.53
68384a60913c0ecccfed04df,2025-05-27,770.24,38.51,38.51
6836dbe4afb17beef24e2d30,2025-05-27,2595.47,129.77,129.77
68402daa3af280e7e1c865e4,2025-05-30,9422.15,471.11,471.11
68402a3eb14a57cf24073948,2025-06-02,2240.81,112.04,112.04
686b86d7fca6093ab4cec91d,2025-07-01,383.65,38.37,38.37
68642592f03c380f508b25b4,2025-07-01,559.64,55.96,55.96
686b8f7709e14b0a7d420f76,2025-07-01,1601.23,160.12,160.12
686b9eba6feb59b5fe9317ae,2025-07-02,1308.01,130.80,130.80
686b9f1109e14b0a7d4375dc,2025-07-02,2400.31,240.03,240.03
686b9de66feb59b5fe930235,2025-07-02,1662.35,166.23,166.23
686ba580de282d6a91e9c916,2025-07-02,5642.95,564.29,564.29
6866cc47dcf9c97a38cd745d,2025-07-02,4602.18,690.33,690.33
686ba302d9a0cc1144b3fe18,2025-07-02,9092.67,1363.90,1363.90
686d1732861af6928969cabd,2025-07-03,979.01,97.90,97.90
686b9e3309e14b0a7d43678b,2025-07-03,2613.82,261.38,261.38
686b9fc36feb59b5fe932c3f,2025-07-03,486.22,48.62,48.62
686ba4586feb59b5fe93736e,2025-07-03,1677.66,167.77,167.77
686d15636246e135893794df,2025-07-03,2471.66,370.75,370.75
686e0ea4d7b925ed5b654f9f,2025-07-03,3519.2,527.88,527.88
686b936009e14b0a7d426216,2025-07-03,1883.6,282.54,282.54
686ba7480d60d99ed9cd5b83,2025-07-03,2625.32,393.80,393.80
6870cf229772cfb4a091984c,2025-07-03,2445.48,366.82,366.82
686d16cc6246e1358937b7de,2025-07-04,1855.08,185.51,185.51
686b92ee09e14b0a7d425b75,2025-07-04,2731.45,409.72,409.72
686ba6e30d60d99ed9cd5a03,2025-07-04,927.61,139.14,139.14
686e09a3b71e7a32f191c849,2025-07-04,489.69,73.45,73.45
686b9602d9a0cc1144b2bbf8,2025-07-04,407.34,61.10,61.10
686b909709e14b0a7d422d49,2025-07-04,489.69,73.45,73.45
686d1611c9f5c36fac326981,2025-07-04,3668.85,550.33,550.33
686d10b063074c0d25f0fdfb,2025-07-04,2001.33,300.20,300.20
686d1249d7b925ed5b48628c,2025-07-04,5658.44,848.77,848.77
68629d8f4dc585661cbfcfb6,2025-07-07,30932.36,225.60,225.60
6870c6ae3f708bc27cd15436,2025-07-07,734.11,110.12,110.12
686d1343719745ea3233a272,2025-07-07,1103.55,165.53,165.53
686d0fc3eaba8c0120d582b5,2025-07-07,1066.57,159.99,159.99
686d0eeba0b2a2a3584d8360,2025-07-07,566.74,85.01,85.01
686e0e0c27acec9817ff1dd0,2025-07-07,1356.06,203.41,203.41
686bdcfd34ee6175595adfaf,2025-07-07,450.96,67.64,67.64
686c1c1f2a6dce44a4a4d078,2025-07-07,1270.98,190.65,190.65
686e08beb71e7a32f191ade8,2025-07-07,884.94,132.74,132.74
686d543a52d74a0d51b4bc88,2025-07-07,3521.96,528.29,528.29
6870ce289772cfb4a0917723,2025-07-07,687.78,103.17,103.17
6864737ffa4fbccc937a087a,2025-07-08,17108.26,1280.00,1280.00
6870cb0b80eb5bc21ab1fde5,2025-07-08,432.34,64.85,64.85
686d2611d8637f324bd6c0e6,2025-07-08,294.04,44.11,44.11
686e082b6246e13589527d03,2025-07-08,398.39,59.76,59.76
686e0a1d2e36be3ff37b78dd,2025-07-08,2531.44,379.72,379.72
686e100b27acec9817ff631a,2025-07-08,473.64,71.05,71.05
686e0e652e36be3ff37c09ed,2025-07-08,628.02,94.20,94.20
686e0a8eb71e7a32f191e4e4,2025-07-08,3818.65,572.80,572.80
686e0dac861af6928988ec51,2025-07-08,3091.05,463.66,463.66
6870cffd3f708bc27cd2f8c3,2025-07-08,1801.74,270.26,270.26
6870d4f69b47e8b40cd1f952,2025-07-08,1058.56,158.78,158.78
6870cea53f708bc27cd2c667,2025-07-08,564.87,84.73,84.73
6870d5539833770488d3b8f3,2025-07-08,190.23,28.53,28.53
6870cdeeef25d913903b09b1,2025-07-08,8612.01,1291.80,1291.80
686eb814820f565ec340ae1b,2025-07-09,2072.18,310.83,310.83
6870cbe346c5ddf2f3604114,2025-07-09,189.24,28.39,28.39
6870cce4ef25d913903ae294,2025-07-09,160.82,24.12,24.12
686eccdf21b438241f4e5c92,2025-07-09,1745.62,261.84,261.84
6870cc5f6da45b17918658c6,2025-07-09,382.65,57.40,57.40
686e7f432cb8bb6a54304e12,2025-07-09,2038.09,305.71,305.71
685ea6213e7fc4714509efca,,41394.53,858.00,858.00
6871696405f746b7135d08d7,,4174.72,626.21,626.21
686fda0be994b469b76f259b,,1358.24,203.74,203.74
6878b4dc4b21ad82268c2536,2025-06-02,1618.16,242.72,242.72
6878b49966acf2b7d168c246,2025-06-26,3508.74,526.31,526.31
68641a5f6cc9ab5e7ea6ce09,2025-07-01,4083.02,204.15,204.15
686676f54bf8f9dbb312c86d,2025-07-01,9823.15,491.16,491.16
6874bc9a2b7bdb1df45adf13,2025-07-01,4520.87,226.04,226.04
6863bb44329f20edfbf9fdc9,2025-07-01,2782.13,139.11,139.11
686ba580de282d6a91e9c916,2025-07-02,5642.95,282.15,282.15
6866cc47dcf9c97a38cd745d,2025-07-02,4602.18,460.22,460.22
686b9fc36feb59b5fe932c3f,2025-07-03,486.22,24.31,24.31
687798acedcb705d9019dfb8,2025-07-03,1949.53,194.95,194.95
686d15636246e135893794df,2025-07-03,2471.66,247.17,247.17
6870cf229772cfb4a091984c,2025-07-03,2445.48,244.55,244.55
686d1249d7b925ed5b48628c,2025-07-04,5658.44,565.84,565.84
686d0eeba0b2a2a3584d8360,2025-07-07,566.74,56.67,56.67
6874a4c11ed17edc5545c58f,2025-07-07,3044.14,456.62,456.62
686e0e0c27acec9817ff1dd0,2025-07-07,1356.06,135.61,135.61
6870cdeeef25d913903b09b1,2025-07-08,8612.01,861.20,861.20
686be07dac871f65c6dcdbea,2025-07-09,31766.48,3495.00,3495.00
68716e0205f746b7135d08f3,2025-07-09,428.3,42.83,42.83
6870cbe346c5ddf2f3604114,2025-07-09,189.24,18.92,18.92
6877b202edcb705d901c2bf5,2025-07-09,3901.5,390.15,390.15
6877b09735100baae91b6be2,2025-07-10,3442.35,344.24,344.24
6874a4747376b33b1d434444,2025-07-10,443.82,66.57,66.57
6870c91bef25d913903a6e27,2025-07-10,283.03,42.45,42.45
6870c7fae7b272db01983767,2025-07-10,1157.26,173.59,173.59
6874b7a0188da0c68adfcdc8,2025-07-10,313.86,31.39,31.39
6874b746942a7b49cef0c151,2025-07-10,328.09,49.21,49.21
687151f6ee01a02fdd31bf6d,2025-07-11,382.65,57.40,57.40
6874b8b37376b33b1d459bf4,2025-07-11,1380.12,207.02,207.02
6874b4336da62545ab90f00a,2025-07-11,3085.41,462.81,462.81
6874bb5268f07be2af1e6201,2025-07-11,788.78,118.32,118.32
6874b3897b64b5147b876d9f,2025-07-11,726.4,108.96,108.96
6874b9917376b33b1d45b8e9,2025-07-11,1585.08,237.76,237.76
6874bc0b2b7bdb1df45acd42,2025-07-11,424.48,63.67,63.67
6877b137bfc93d7566e701a4,2025-07-11,216.18,32.43,32.43
6874a68c7b64b5147b85d7f1,2025-07-11,2962.9,444.44,444.44
68714ea7ee01a02fdd31bf4d,2025-07-11,2887.04,433.06,433.06
6877976752f8c3d8503d0c09,2025-07-11,2824.49,423.67,423.67
6877a07bedcb705d901a461a,2025-07-14,497.34,74.60,74.60
6877a0ddedcb705d901a4b08,2025-07-14,394.95,59.24,59.24
687791d27345addc8a840d78,2025-07-14,790.99,118.65,118.65
6877ae5052f8c3d8503e6321,2025-07-14,479.31,71.90,71.90
6877ad1c4239138305a18292,2025-07-14,406.81,61.02,61.02
6877b41738351807b8cc7d3a,2025-07-15,809.44,121.42,121.42
68779469edcb705d90199b54,2025-07-15,1547.47,232.12,232.12
687793e2d88d268a4846cc84,2025-07-15,905.38,135.81,135.81
68779377edcb705d90198aca,2025-07-15,2579.11,386.87,386.87
687794fe7345addc8a845594,2025-07-15,1284.25,192.64,192.64
6877923ecec9c81783cdcb95,2025-07-15,1969.74,295.46,295.46
687790ddedcb705d90195945,2025-07-15,1138.64,170.80,170.80
687791157345addc8a83fdd5,2025-07-15,1778.45,266.77,266.77
68779061bfc93d7566e4ba62,2025-07-15,1460.17,219.03,219.03
6877b3a438351807b8cc6623,2025-07-15,2104.36,315.65,315.65
68750b659f715675be7d3ca7,2025-07-16,40294.34,3152.80,3152.80
6878b26caffbe0eece927ada,2025-07-16,1792.48,268.87,268.87
6878b49db53422d06133fdae,2025-07-16,1267.63,190.14,190.14
6878b346b53422d06133d016,2025-07-16,430.53,64.58,64.58
6878b421b53422d06133ef4f,2025-07-16,309.51,46.43,46.43
6877bbf1fae70effbf1b6061,2025-07-16,1315.79,197.37,197.37
6878b3c466acf2b7d168a599,2025-07-16,1100.39,165.06,165.06
6878b15c66acf2b7d1685028,2025-07-16,2079.48,311.92,311.92
6877f7216788b4379bb296ec,,598.15,89.72,89.72
6877b5e0bcfc056ffbb7465f,,764.78,114.72,114.72
6879419348ff97d546f93211,,3706.61,555.99,555.99
687a52dcf8a416b55c1b2ff0,,496.73,49.67,49.67
687e3f449216c5e7b6cd13f2,2025-07-01,5446.39,816.96,816.96
6870c7fae7b272db01983767,2025-07-10,1157.26,173.59,173.59
687f32e2afbab309392b3e4e,2025-07-14,460.58,69.09,69.09
687e415dfbad594f03045035,2025-07-14,3422.66,342.27,342.27
687e41c60bf29ffacef8103f,2025-07-14,951.42,142.71,142.71
687e41defbad594f030475dc,2025-07-14,182.07,27.31,27.31
687e41d90bf29ffacef81666,2025-07-14,1385.4,207.81,207.81
687e42231b4d6968a81ce01c,2025-07-14,374.09,56.11,56.11
687e42560bf29ffacef819ee,2025-07-14,668.51,100.28,100.28
687e40283aa6854ff7cabdb4,2025-07-15,641.91,96.29,96.29
687e3d9671f8175b0f0d5a41,2025-07-15,196.49,29.47,29.47
687e3e9ffbad594f03041949,2025-07-16,846.99,127.05,127.05
687e40ab71f8175b0f0d89a8,2025-07-16,344.33,51.65,51.65
687e411c1b4d6968a81cbcf5,2025-07-16,824.17,123.63,123.63
687f322ef70adb50f43f1ffd,2025-07-16,545.61,81.84,81.84
687e3a4a3aa6854ff7ca3934,2025-07-16,1081.1,162.16,162.16
687e391c0bf29ffacef7353e,2025-07-17,5657.6,848.64,848.64
687e3afb71f8175b0f0d2a54,2025-07-17,284.32,42.65,42.65
687e3b85378c273d54efc37b,2025-07-17,1588.77,238.32,238.32
687e3c4f0bf29ffacef7800d,2025-07-17,1531.85,229.78,229.78
687f2ff9c7c7e547142be1de,2025-07-18,1001.02,150.15,150.15
687e45060bf29ffacef85da1,2025-07-18,1185.85,177.88,177.88
687f2f90e5f1eb2a4619d43e,2025-07-18,2341.99,351.30,351.30
687e4b480bf29ffacef98f31,2025-07-18,451.67,67.75,67.75
687e81b0bdc04073381b20b8,2025-07-18,554.47,55.45,55.45
687e4cd62bd6c92f671a9c9c,2025-07-18,2590.05,388.51,388.51
687e4dc80bf29ffacefa0f70,2025-07-18,596.04,89.41,89.41
687f3175f70adb50f43efcd9,2025-07-18,660.87,99.13,99.13
687f3da1afbab309392d520d,2025-07-18,987.42,148.11,148.11
687e95578fe1d53357caeb5e,2025-07-18,224.9,33.74,33.74
687e4bff9216c5e7b6cf9f72,2025-07-18,685.35,102.80,102.80
687e4a543aa6854ff7cc3a48,2025-07-18,977.27,97.73,97.73
687f3d42f70adb50f4414ef5,2025-07-18,1907.36,286.10,286.10
687f3cdcaa5eeb9f80356562,2025-07-18,792.14,118.82,118.82
687f3cb43d496840bc593eaa,2025-07-18,526.58,78.99,78.99
687f4684f70adb50f44374e7,2025-07-21,418.43,62.76,62.76
687f47ecafbab309392f9c2c,2025-07-21,168.81,25.32,25.32
687f46fdaa5eeb9f8037cd3f,2025-07-21,149.58,22.44,22.44
687f4876f7f5d89d559dd0d9,2025-07-21,898.37,89.84,89.84
687ecb47f7f5d89d55866737,2025-07-21,673.74,101.06,101.06
687f40273386d279e54b3cf5,2025-07-21,1694.82,254.22,254.22
687f40dee5f1eb2a461d83f6,2025-07-21,5632.14,844.82,844.82
687f3fc2aa5eeb9f80361990,2025-07-21,2013.59,302.04,302.04
687e75fd8519ba74f26951f4,2025-07-21,1416.64,212.50,212.50
687f972789c71aa9c64daf4e,2025-07-22,207.45,31.12,31.12
687f8e5ecf3bde9819fd9302,2025-07-22,1326.42,198.96,198.96
6880f27d594645c439b8edf6,2025-07-23,291.89,29.19,29.19
688292bb4a6f7ae8e1a8d4ec,2025-07-23,1033.15,154.97,154.97
6882516a0fbc6f386c5bc506,2025-07-23,4140.87,414.09,414.09
68811f2670d886466fb3f7de,2025-07-23,298.27,44.74,44.74
68811ed4c5a2665b5b487f35,2025-07-23,488.36,73.25,73.25
68812f46a618986e38fb8e8a,2025-07-23,1595.74,239.36,239.36
68827a5abedbe8b90535ad17,2025-07-23,959.84,143.98,143.98
68812f8670d886466fb6788e,2025-07-23,2001.61,300.24,300.24
6880f68c79a7b6173b04c3bf,2025-07-23,891.02,89.10,89.10
688236f7854218a9154fa9a9,2025-07-23,8067.52,806.75,806.75
688120bbb241c0565e1c93e2,2025-07-23,731.29,109.69,109.69
68827849bedbe8b905352312,2025-07-24,3821.47,382.15,382.15
688278cc7e2ac5a6a63c4f95,2025-07-24,422.92,63.44,63.44
68828ace51802e5c4bdf6a23,2025-07-24,1552.14,232.82,232.82
68828a5a3683a71e81939767,2025-07-24,5803.59,870.54,870.54
688381536b785d87ab1298f8,2025-07-25,195.69,29.35,29.35
68837d5f25ba115f90ce243c,2025-07-25,157.64,23.65,23.65
68837ff686a1b9c876284ede,2025-07-25,1042.79,156.42,156.42
6883da6983c18e21cddf64c0,2025-07-25,892.87,133.93,133.93
68839b1f2fb5e62e3f947632,2025-07-25,4243.41,636.51,636.51
6883d91b1cf466276fccbe96,2025-07-25,773.7,116.06,116.06
6883c0086b785d87ab1c71ea,2025-07-25,1955.99,293.40,293.40
68837c9d86a1b9c876280cdd,2025-07-25,809.34,80.93,80.93
6883c00e41ce6d445d628e5f,2025-07-25,192.01,19.20,19.20
688380eb86a1b9c876285ca1,2025-07-25,619.4,92.91,92.91
68837d6973bbfcb59c94196f,2025-07-25,1123.61,168.54,168.54
68825add87ccdc2e61c7805f,,2108.17,316.23,316.23
6874bc9a2b7bdb1df45adf13,2025-07-01,4520.87,226.05,226.05
6863bb44329f20edfbf9fdc9,2025-07-01,2782.13,139.10,139.10
686ba580de282d6a91e9c916,2025-07-02,5642.95,282.14,282.14
686d1249d7b925ed5b48628c,2025-07-04,5658.44,565.85,565.85
6870cbe346c5ddf2f3604114,2025-07-09,189.24,18.93,18.93
6877b09735100baae91b6be2,2025-07-10,3442.35,344.23,344.23
6870c7fae7b272db01983767,2025-07-10,1157.26,173.59,173.59
687f32e2afbab309392b3e4e,2025-07-14,460.58,69.09,69.09
687f322ef70adb50f43f1ffd,2025-07-16,545.61,81.84,81.84
687f2ff9c7c7e547142be1de,2025-07-18,1001.02,150.15,150.15
687f2f90e5f1eb2a4619d43e,2025-07-18,2341.99,351.30,351.30
687f3175f70adb50f43efcd9,2025-07-18,660.87,99.13,99.13
687f3da1afbab309392d520d,2025-07-18,987.42,148.11,148.11
6887549b3df0e8cdd39a963e,2025-07-18,1640.43,246.07,246.07
687f3d42f70adb50f4414ef5,2025-07-18,1907.36,286.10,286.10
687e95578fe1d53357caeb5e,2025-07-18,224.9,33.74,33.74
687f3cdcaa5eeb9f80356562,2025-07-18,792.14,118.82,118.82
687f3cb43d496840bc593eaa,2025-07-18,526.58,78.99,78.99
68875a3d39fc8b6243253f60,2025-07-20,524.3,78.64,78.64
687f4684f70adb50f44374e7,2025-07-21,418.43,62.76,62.76
687f47ecafbab309392f9c2c,2025-07-21,168.81,25.32,25.32
687f46fdaa5eeb9f8037cd3f,2025-07-21,149.58,22.44,22.44
687f4876f7f5d89d559dd0d9,2025-07-21,898.37,89.83,89.83
687ecb47f7f5d89d55866737,2025-07-21,673.74,101.06,101.06
687f40dee5f1eb2a461d83f6,2025-07-21,5632.14,844.82,844.82
68875067bd195d109602b263,2025-07-22,1240.27,186.04,186.04
688750171691964cd7e05046,2025-07-22,566.05,84.91,84.91
688750b039fc8b624324f03b,2025-07-22,702.83,105.42,105.42
6887510e562c8361482102a3,2025-07-22,578.48,86.77,86.77
688763cd94c4e98f72b19d17,2025-07-22,862.35,129.35,129.35
68876bfa562c83614822f068,2025-07-22,2491.75,373.76,373.76
688753bd562c83614821227f,2025-07-22,260.18,39.03,39.03
6887630c94c4e98f72b197e9,2025-07-22,290.97,43.65,43.65
688763883df0e8cdd39b0153,2025-07-22,431.12,64.67,64.67
6887527c562c836148211432,2025-07-22,171.35,25.70,25.70
688751c49185086f3fc64f8b,2025-07-22,813.63,122.04,122.04
68876b9b94c4e98f72b2b8bb,2025-07-23,1050.02,157.50,157.50
68876d69f202d7079e249327,2025-07-23,213.38,32.01,32.01
68876cb12a81c727d38a4609,2025-07-23,197.21,29.58,29.58
68876af5f202d7079e243a6c,2025-07-23,1167.57,175.14,175.14
68876c57068db5ecc88eb96b,2025-07-23,807.47,121.12,121.12
68876281068db5ecc88d5346,2025-07-23,203.72,30.56,30.56
6887616e94c4e98f72b18b68,2025-07-23,2207.91,331.19,331.19
68876d272a81c727d38a57f1,2025-07-23,1260.26,189.04,189.04
6887719d3df0e8cdd39e9469,2025-07-24,388.22,58.23,58.23
688770a594c4e98f72b4b30e,2025-07-24,467.88,70.18,70.18
68877122562c836148254b50,2025-07-24,436.29,43.63,43.63
68875a5294c4e98f72b14f3e,2025-07-24,2167.64,325.15,325.15
68877b69d6f3f27977c957c6,2025-07-25,9694.92,1454.24,1454.24
68839550393850ab3e76f85d,2025-07-25,1201.0,180.15,180.15
688779db068db5ecc89680b4,2025-07-25,1219.96,182.99,182.99
68877c762a81c727d3933d35,2025-07-25,3474.12,347.41,347.41
68877cf3d6f3f27977ca43b2,2025-07-25,438.83,65.82,65.82
6887798af202d7079e2bb518,2025-07-25,1256.18,188.43,188.43
6883f8ee67a40665f6245f3f,2025-07-26,1058.68,158.80,158.80
688773d58c9de1525f5164c0,2025-07-27,1381.95,207.29,207.29
